content,sentencelabel
 A válaszadók közel fele (45%) még inkább a pillanatnak szeretne élni.,0
" Ennek következtében a vásárlók 42 százaléka tervezi, hogy többet költ élményekre, ugyanakkor tízből négyen ezeket az otthonuk biztonságában szeretnék megélni.",0
Nem léphet be az országba a brit védelmi és külügyminiszter és további tíz brit politikus sem.,0
"Oroszország megtiltotta, hogy az ország területére lépjen Boris Johnson brit miniszterelnök, Liz Truss külügyminiszter, Ben Wallace védelmi miniszter, valamint további tíz brit politikus – írja a Guardian.",0
"Az orosz külügyminisztérium indoklása szerint minderre „a brit kormány példa nélkülien ellenséges akciói” miatt volt szükség, „különös tekintettel a magas rangú orosz hivatalnokok elleni szankciók életbe léptetésére”.",0
Az oroszok közölték: hamarosan közzéteszik az országból kitiltott politikusok teljes listáját.,0
Az Ukrajna elleni háborúrl szóló hírfolyamunkat ebben a cikkben követheti:,0
"Vitalij Klicsko kijevi polgármester arra kéri azokat, akik vissza akartak volna térni a fővárosba, hogy ne tegyék.",0
 Több ukrán városból érkeztek jelentések az orosz bombázások miatti veszteségről.,0
 Ukrajna a bankszektor vezetőivel tárgyal majd Washingtonban - kövesse hírfolyamunkat az orosz-ukrán háborúról.,0
"Több helyen még nem ért véget a romok eltakarítása, amelyek alól újabb elhunytak kerülhetnek elő.",0
 ,0
"Az ukrán hatóságok újabb és újabb holttesteket találnak az országnak azon területein, ahonnan az orosz csapatok kivonultak, hogy keleten összpontosítsák az erőiket.",0
"A BBC beszámolója szerint a kijevi régió rendőrfőnöke, Andrij Nebitov arról számolt be pénteken, hogy",0
"mostanáig már több mint 900 elhunyt civilt találtak meg, a maradványaikat pedig átadták az igazságügyi szakembereknek.",0
Nebitov közlése szerint Bucsából már több mint 350 holttestet vittek el.,0
" Korábbi hírek szerint sokukon brutális kínzások nyomai látszottak, többeket hátrakötözött kézzel ért a halál.",0
" Az ukrán vezetés szerint az oroszok háborús bűnöket követtek el a városban, Moszkva azonban tagad.",0
"Szerdán a helyszínen járt a hágai székhelyű Nemzetközi Büntetőbíróság főügyésze, Karim Khan, aki az AFP-nek azt nyilatkozta: a szervezetnek „alapos oka van feltételezni, hogy a bíróság joghatósága alá tartozó bűncselekményeket követnek el”.",0
"A rendőrfőnök arról is beszélt, hogy Borodjankában és Makarovban még tart a romok eltakarítása, amelyek alól újabb holttestek kerülhetnek elő.",0
" Azt is hangsúlyozta, hogy az elhunytak mind polgári személyek, akiknek semmi közük sem volt a hadsereghez.",0
"Azt már a CNN idézte Nebitovtól, hogy Sevcsenko település néhány halottját már sikerült azonosítaniuk.",0
" „Egyszerű helyi emberek voltak, akiket sajnos szintén megkínoztak, és úgy látjuk, hogy agyonlőttek” – mondta.",0
"A BBC megjegyezte: független forrásból nem tudták megerősíteni, hogy a rendőrfőnök állításai megfelelnek a valóságnak.",0
" Hozzátették ugyanakkor, hogy több újságírójuk is látott civil ruhás holttesteket a Kijev környékén fekvő települések útjai mentén, Bucsában pedig dokumentálták az elhunytak összegyűjtését és azonosítását.",0
"A helyi vezetők azt állítják, hogy a háborús bűnök nyomait akarják eltüntetni az orosz katonák.",0
 ,0
"A mariupoli városvezetés azt állítja, hogy az oroszok elkezdték kiásni a lakónegyedekben eltemetett holttesteket.",0
" Telegram-csatornájukon azt is közölték, hogy az eddig eltemetetlen embereket nem engedik elhantolni.",0
 Állításuk szerint mindezt az egyes lakótömbök körüli területekhez állított felügyelők ellenőrzik.,0
"Az ukrán vezetés már többször beszélt arról, hogy az orosz haderő mobil krematóriumokat hozott magával.",0
" A mostani hírek szerint 13 ilyen van a városban, amelynek vezetése azt gyanítja, hogy az oroszok ezek segítségével próbálják eltüntetni az általuk elkövetett háborús bűnök nyomait.",0
"A hírről beszámoló BBC jelezte, hogy nem tudja ellenőrizni, megfelel-e a valóságnak az ukrán közlés.",0
" Azt azonban hozzátették: bizonyos, hogy Mariupol több mint egy hónapja tartó ostroma következtében helybeliek ezrei haltak meg.",0
"Olekszandr Motuzjanik, az ukrán védelmi minisztérium szóvivője szerint továbbra is harcok folynak a kikötővárosban.",0
" Mint mondta, a harctevékenység jelenleg az Iljics Fém- és Acélművek, valamint a város kikötőjére összpontosul.",0
"Motuzjanik kijelentette, hogy az invázió kezdete óta az orosz csapatok első alkalommal vetettek be nagy hatótávolságú nehézbombázókat Mariupol ellen.",0
" Hozzátette, hogy az orosz hadsereg jelenleg Mariupol mellett Rubizsne és Popaszna települések elfoglalására összpontosítja erőit.",0
A hajó csütörtök este süllyedt el.,0
" Az oroszok szerint robbanás történt a fedélzeten, az ukránok azt állítják, ők lőtték ki.",0
 ,0
"Az orosz Moszkva cirkálón történt robbanásban meghalt a kapitány, Anton Kuprin – írja a The Guardian Anton Gerascsenkónak, az ukrán belügyminisztérium tanácsadójának Telegram-bejegyzésére hivatkozva.",0
"Azt, hogy a fekete-tengeri orosz flotta zászlóshajója megsérült, az orosz védelmi minisztérium csütörtökön ismerte el.",0
" Azt írták, hogy a cirkálóm tűz ütött ki, aminek következtében a rajta tárolt lőszerek felrobbantak, a fő rakétafegyverzet azonban nem sérült meg, a legénységet pedig teljes egészében evakuálták.",0
" Később aztán bejelentették, hogy a Moszkva, miközben biztonságos kikötőbe vontatták, elvesztette a stabilitását és a „viharos tengeri körülmények között” elsüllyedt.",0
Az ukrán fél mást közölt a hajóról.,0
" Ők azt állítják, hogy sikeres támadást indítottak ellene, Neptun rakétákkal lőtték ki.",0
" A Reuters számolt be arról az amerikai közlésről, amely az ukrán narratívát erősíti: a hírügynökség egy magas rangú amerikai tisztségviselőre hivatkozva azt írja, hogy az ukrán haderő kétszer is eltalálta a Moszkvát.",0
"A névtelenül nyilatkozó illető azt is közölte, hogy véleményük szerint a legénység tagjai is megsérültek vagy meghaltak a támadásban, de hogy hányan, azt nem tudni.",0
"A Reuters jelezte: sem az orosz, sem az ukrán állításokat nem tudta ellenőrizni.",0
Az orosz–ukrán háború eseményeiről szóló hírfolyamunkat itt találja.,0
A támadásban 27-en megsebesültek.,0
"Az orosz erők Harkivban tűz alá vettek egy evakuálandó civilekkel teli buszt, heten meghaltak, 27-en megsebesültek – közölte az ukrán főügyészség pénteken.",0
A Telegramon közzétett bejelentés szerint a buszt Borova településnél támadták meg csütörtökön.,0
"Irina Verescsuk ukrán miniszterelnök-helyettes azt mondta, péntekre kilenc humanitárius folyosó megnyitásáról született egyezség.",0
" A megállapodás szerint a biztonságos útvonalakon távozhatnának civilek Mariupol, Bergyanszk, Tokmak és Enerhodar városokból.",0
"A donyecki régióban nyolc támadást vertek vissza az ukrán erők, az oroszok elismerték a Moszkva elsüllyedését, Zelenszkij szerint hős minden ukrán, aki ellenáll - kövesse hírfolyamunkat az orosz-ukrán háborúról.",0
"Húsvétkor mindenki, aki teheti, menjen kerékpárral, mondja a gazdasági miniszter.",0
 ,0
"Robert Habeck német alkancellár felszólította a lakosságot, hogy csökkentsék az energiafelhasználást és hagyják abba az autók használatát, hogy segítsenek leszoktatni országukat az orosz olajról és gázról.",0
"""Ha húsvétkor vonattal vagy biciklivel tudtok menni, az is jó: kíméli a pénztárcát, és bosszantja Putyint"" - mondta Habeck, aki egyben gazdasági miniszter és a Zöldek társelnöke.",0
"Bár a német import idén csökkent, olajának negyedét és földgázának 40 százalékát továbbra is Oroszországból szerzi be.",0
" A hét elején német gazdasági intézetek pedig arra figyelmeztettek, hogy az orosz import azonnali leállítása 2023-ra éles recessziót idézhet elő Európa legnagyobb gazdaságában – írja a BBC.",0
Az orosz–ukrán háború eseményeiről szóló hírfolyamunkat itt találja.,0
"A háború kezdete óta már 2,757 millió ember érkezett Ukrajnából Lengyelországba.",0
 ,0
"Az ukrajnai háború északi, keleti és déli frontján megsebesült ukrán katonákat ápolnak a lengyelországi kórházakban – közölte Mateusz Morawiecki lengyel kormányfő.",0
" A politikus Wroclawban rendezett sajtóértekezletén azt mondta, hogy lengyel nemzetiségű ukrán állampolgárokról van szó, később azonban úgy fogalmazott: „kórházainkban ma már ukrán katonákat ápolunk”.",0
A lengyel határőrség péntek reggeli adatai szerint 2 millió 757 ezer ember érkezett Ukrajnából Lengyelországba az orosz támadás megindulása óta.,0
" A kormányfő közölte: a hatóságok folyamatosan kapcsolatban vannak a segítségre szoruló ukrajnai lengyelekkel, és készen állnak arra, hogy szükség esetén megszervezzék gyors kimenekítésüket a nyugat-ukrajnai területekről.",0
Az Ukrajnában élő lengyelek számáról nincsenek megbízható statisztikai adatok.,0
 A hivatalos helyi népszámlálás szerint körülbelül 150 ezer lengyel élt Ukrajnában 2001-ben.,0
" A lengyel kisebbségi szervezetek és az egyházi közösségek viszont úgy vélik, akár az egymilliót is elérheti a számuk.",0
"Bartosz Cichocki, a háború során is Kijevben tartózkodó lengyel nagykövet egy március eleji interjúban az mondta, hogy az ukrajnai lengyelek közül több százezren kérvényezték Varsótól a lengyel nemzetiséghez tartozást igazoló, úgynevezett lengyel kártyát, amely megkönnyítette áttelepülésüket.",0
 Cichocki szerint döntő többségük már Lengyelországban él lengyel állampolgárként.,0
Az orosz–ukrán háború eseményeiről szóló hírfolyamunkat itt találja.,0
Néhány héten belül megszülethet a döntés a csatlakozási kérelem benyújtásáról.,0
 ,0
"„Nagyon valószínű”, hogy Finnország benyújtja csatlakozási kérelmét a NATO-hoz az Ukrajna elleni orosz támadás következményeként – közölte pénteken Tytti Tuppurainen finn Európa-ügyi miniszter.",0
"„Mindennek nagy a valószínűsége, de a döntést még nem hozták meg” – nyilatkozta a tárcavezető a Sky News brit hírtelevíziónak.",0
" Elmondása szerint a finnek, úgy tűnik, elhatározták magukat, s már most jelentős többség támogatja a NATO-tagságot.",0
"Helyi sajtójelentések szerint Finnországban a NATO-tagság támogatottsága évtizedekig 20-25 százalék körül stagnált, most azonban már a 70 százalékhoz közelít.",0
 A parlamentben is világos többség kezd körvonalazódni a kérdésben.,0
"Sanna Marin finn kormányfő szerdán azt közölte, hogy Helsinki csatlakozási szándékáról néhány héten belül dönthetnek egy parlamenti vitát követően.",0
"Oroszország már korábban figyelmeztette Finnországot és Svédországot, hogy esetleges NATO-csatlakozásuk nemzetbiztonsági következményekkel járna nemcsak rájuk, de az egész európai térségre vonatkozóan.",0
" Marija Zaharova, az orosz külügyminisztérium szóvivője pénteken kijelentette: a NATO-tagság nem fogja erősíteni a nemzetbiztonságukat.",0
 „Ténylegesen ugyanis ezzel Finnország és Svédország a NATO első vonalába kerülne”.,0
"Dmitrij Medvegyev, az orosz biztonsági tanács titkárának helyettese pedig csütörtökön arról beszélt, hogy Finnország és Svédország NATO-csatlakozása esetén Oroszország kénytelen lenne megerősíteni katonai, különösen nukleáris képességeit a Balti-tenger és Skandinávia térségében.",0
"Magdalena Andersson svéd miniszterelnök március végén arról beszélt, hogy a korábbiakkal ellentétben már nem zárja ki, hogy Svédország csatlakozzon az észak-atlanti katonai szövetséghez.",0
" Hétfőn a szociáldemokrata svéd kormánypárt bejelentette, hogy belső vitára bocsátja NATO-politikáját az ukrajnai háború fényében.",0
Az orosz–ukrán háború eseményeiről szóló hírfolyamunkat itt találja.,0
Mert a fiatalok nélkül nincs megújulás.,0
"Évekkel ezelőtt is azt mondtuk, akármi is történik egy adott pillanatban a politikai életben, a sötétség akkor sem végtelen, nem tarthat örökké.",0
" Mindig van ugyanis remény, és mindig van valami új is.",0
"Ahhoz azonban, hogy ez felülkerekedjen, szükség van új gondolatokra, út ötletekre, új látásmódra és párbeszédre.",0
" A jövőt nem lehet fiatalok és az ő szemléletük nélkül alakítani, mert az mindig csak a múltba vezet vissza.",0
"A hvg360 nap mint nap közöl interjúkat, elemzéseket, véleménycikkeket, videós anyagaiban kritikák és javaslatok fogalmazódnak meg, vitákra ösztönzünk.",0
" És hisszük azt, hogy mindannyiunkkal akkor tesszük a legjobbat, ha ezeket a gondolatokat minél több fiatallal is megosztjuk, ha a vitákba minél többüket bevonjuk.",0
" Ha lehetővé tesszük nekik, hogy ne csak propagandát halljanak, hanem tájékozódjanak is, hogy ne csak diktálják nekik, mit kell gondolniuk, hanem saját véleményük lehessen.",0
